Comment_ID,Task_ID,Employee_ID,Comment_Text,Comment_Type,Visibility,Created_DateTime,Edited,Sentiment,Likes
CMT024336,TASK-19531,EMP288,Changes deployed to the development environment.,Update,Public,2026-05-10 19:33:45,No,Positive,8
CMT024337,TASK-16559,EMP198,Additional logs have been attached.,Customer Reply,Public,2025-07-29 08:08:50,Yes,Positive,0
CMT024338,TASK-17529,EMP168,Deployment completed in UAT.,Investigation,Public,2026-01-23 01:42:01,No,Negative,6
CMT024339,TASK-18691,EMP013,Investigating the issue reported by the customer.,Investigation,Public,2025-08-23 03:37:02,No,Positive,9
CMT024340,TASK-15637,EMP454,Fix developed and submitted for code review.,Investigation,Internal,2024-07-28 07:30:36,No,Neutral,1
CMT024341,TASK-10205,EMP270,Task blocked due to external dependency.,Investigation,Internal,2025-07-29 09:42:49,Yes,Negative,1
CMT024342,TASK-18260,EMP038,Dependency updated successfully.,Investigation,Public,2026-05-29 04:52:42,Yes,Negative,10
CMT024343,TASK-16999,EMP135,Task blocked due to external dependency.,Investigation,Internal,2025-06-02 22:10:47,No,Neutral,7
CMT024344,TASK-15579,EMP354,API response time has improved.,Customer Reply,Internal,2026-01-23 05:23:04,Yes,Negative,2
CMT024345,TASK-11368,EMP486,Fix developed and submitted for code review.,Review,Internal,2026-06-04 08:18:26,No,Neutral,3
CMT024346,TASK-12862,EMP440,Waiting for QA validation.,Investigation,Public,2024-09-12 17:29:32,Yes,Neutral,2
CMT024347,TASK-13406,EMP059,Dependency updated successfully.,Testing,Public,2026-02-24 15:52:17,No,Positive,3
CMT024348,TASK-19200,EMP192,Root cause identified and under analysis.,Update,Internal,2026-04-26 10:09:37,Yes,Positive,4
CMT024349,TASK-19368,EMP231,Root cause identified and under analysis.,Deployment,Public,2024-09-14 10:54:53,No,Positive,8
CMT024350,TASK-16845,EMP295,Investigating the issue reported by the customer.,Customer Reply,Public,2026-01-16 23:56:47,No,Neutral,5
CMT024351,TASK-16403,EMP225,Code review completed successfully.,Update,Public,2024-12-09 13:00:12,No,Neutral,9
CMT024352,TASK-15741,EMP113,Task blocked due to external dependency.,Customer Reply,Public,2024-12-17 09:18:11,No,Negative,6
CMT024353,TASK-13010,EMP054,Database migration completed.,Customer Reply,Public,2026-05-03 00:38:06,No,Negative,7
CMT024354,TASK-13892,EMP252,Monitoring the application after deployment.,Investigation,Public,2026-04-01 16:39:40,No,Positive,10
CMT024355,TASK-19624,EMP282,Deployment completed in UAT.,Review,Public,2024-11-02 10:45:09,Yes,Negative,8
CMT024356,TASK-17341,EMP095,Task blocked due to external dependency.,Review,Internal,2026-05-18 23:58:20,No,Negative,2
CMT024357,TASK-14979,EMP443,Code review completed successfully.,Update,Internal,2025-01-08 11:42:55,Yes,Negative,9
CMT024358,TASK-11358,EMP488,Deployment completed in UAT.,Deployment,Internal,2024-07-22 02:21:18,Yes,Positive,2
CMT024359,TASK-19904,EMP434,Code review completed successfully.,Investigation,Public,2026-06-25 11:33:12,Yes,Neutral,1
CMT024360,TASK-12771,EMP119,Deployment completed in UAT.,Review,Internal,2024-12-10 00:55:49,No,Neutral,5
CMT024361,TASK-15181,EMP047,Database migration completed.,Review,Public,2026-02-04 23:46:34,Yes,Negative,0
CMT024362,TASK-13851,EMP393,Changes deployed to the development environment.,Testing,Public,2025-05-26 07:29:58,No,Neutral,3
CMT024363,TASK-17906,EMP156,Code review completed successfully.,Investigation,Internal,2025-02-22 06:54:51,Yes,Neutral,8
CMT024364,TASK-10324,EMP135,Fix developed and submitted for code review.,Deployment,Internal,2026-01-03 15:38:43,Yes,Neutral,4
CMT024365,TASK-16948,EMP024,API response time has improved.,Investigation,Public,2024-10-30 14:05:04,Yes,Negative,1
CMT024366,TASK-15314,EMP110,Issue reproduced successfully.,Deployment,Public,2025-04-11 04:43:44,Yes,Positive,3
CMT024367,TASK-12302,EMP337,Code review completed successfully.,Deployment,Public,2024-07-24 06:11:13,Yes,Positive,4
CMT024368,TASK-14283,EMP117,Root cause identified and under analysis.,Update,Public,2025-06-29 22:53:10,Yes,Positive,4
CMT024369,TASK-11790,EMP250,Investigating the issue reported by the customer.,Review,Internal,2025-11-30 13:24:48,Yes,Negative,4
CMT024370,TASK-14297,EMP126,Security validation completed.,Deployment,Public,2025-02-14 03:34:01,Yes,Positive,6
CMT024371,TASK-15340,EMP492,Monitoring the application after deployment.,Investigation,Public,2025-01-22 21:28:06,No,Positive,3
CMT024372,TASK-13102,EMP336,Investigating the issue reported by the customer.,Testing,Internal,2025-12-17 11:10:33,Yes,Neutral,3
CMT024373,TASK-15263,EMP218,Testing completed successfully.,Deployment,Internal,2025-01-27 17:51:23,No,Negative,5
CMT024374,TASK-13269,EMP199,Unable to reproduce the reported issue.,Deployment,Internal,2025-05-17 05:16:36,No,Positive,2
CMT024375,TASK-16380,EMP303,Monitoring the application after deployment.,Testing,Internal,2025-09-24 19:56:49,Yes,Neutral,9
CMT024376,TASK-13078,EMP264,Task blocked due to external dependency.,Testing,Internal,2026-05-26 12:37:25,Yes,Negative,0
CMT024377,TASK-14151,EMP251,Dependency updated successfully.,Review,Internal,2026-01-14 19:45:16,No,Negative,9
CMT024378,TASK-10556,EMP303,Deployment completed in UAT.,Investigation,Internal,2025-04-23 02:41:55,Yes,Neutral,9
CMT024379,TASK-19825,EMP264,Additional logs have been attached.,Customer Reply,Internal,2026-04-16 03:34:09,No,Neutral,4
CMT024380,TASK-19366,EMP258,Code review completed successfully.,Review,Public,2024-09-25 20:16:00,No,Negative,10
CMT024381,TASK-15555,EMP181,Additional logs have been attached.,Review,Internal,2025-08-14 05:16:16,No,Positive,3
CMT024382,TASK-14383,EMP097,Code review completed successfully.,Review,Public,2026-05-27 07:07:15,No,Positive,1
CMT024383,TASK-11023,EMP147,Additional logs have been attached.,Update,Public,2025-09-02 10:31:39,Yes,Positive,4
CMT024384,TASK-17220,EMP256,Database migration completed.,Investigation,Public,2025-11-06 23:08:46,No,Positive,2
CMT024385,TASK-14602,EMP388,Root cause identified and under analysis.,Testing,Internal,2024-11-16 06:14:58,Yes,Positive,10
CMT024386,TASK-13964,EMP217,Deployment completed in UAT.,Investigation,Internal,2025-09-04 15:27:21,Yes,Negative,7
CMT024387,TASK-12458,EMP140,Root cause identified and under analysis.,Testing,Internal,2024-08-08 08:39:27,Yes,Positive,1
CMT024388,TASK-17249,EMP269,Database migration completed.,Customer Reply,Internal,2025-11-02 05:32:23,No,Neutral,4
CMT024389,TASK-10951,EMP119,Unable to reproduce the reported issue.,Customer Reply,Public,2025-01-24 20:24:09,Yes,Positive,1
CMT024390,TASK-19796,EMP326,Database migration completed.,Update,Public,2026-03-08 10:21:27,Yes,Positive,2
CMT024391,TASK-13945,EMP216,Investigating the issue reported by the customer.,Update,Public,2025-01-26 15:56:03,Yes,Positive,4
CMT024392,TASK-14818,EMP057,Customer confirmed the fix.,Review,Public,2025-07-31 03:33:20,No,Negative,9
CMT024393,TASK-16377,EMP108,Additional logs have been attached.,Investigation,Internal,2025-06-07 19:14:07,Yes,Positive,10
CMT024394,TASK-16180,EMP444,Waiting for QA validation.,Deployment,Internal,2025-11-29 22:51:14,No,Neutral,1
CMT024395,TASK-11422,EMP279,Root cause identified and under analysis.,Update,Internal,2026-01-13 12:02:31,No,Neutral,4
CMT024396,TASK-15403,EMP059,Additional logs have been attached.,Testing,Internal,2026-05-04 05:41:40,No,Neutral,5
CMT024397,TASK-15055,EMP244,Performance optimization implemented.,Update,Internal,2025-11-28 05:43:17,Yes,Negative,0
CMT024398,TASK-15706,EMP271,Database migration completed.,Investigation,Public,2024-10-31 16:01:57,No,Neutral,6
CMT024399,TASK-18671,EMP264,Fix developed and submitted for code review.,Testing,Internal,2025-03-29 03:58:09,No,Positive,6
CMT024400,TASK-16970,EMP406,Fix developed and submitted for code review.,Update,Public,2025-04-24 03:07:34,Yes,Neutral,0
CMT024401,TASK-14461,EMP025,Fix developed and submitted for code review.,Review,Public,2024-08-24 15:10:39,No,Negative,2
CMT024402,TASK-14575,EMP168,Waiting for QA validation.,Testing,Public,2025-03-19 09:55:08,No,Positive,6
CMT024403,TASK-15833,EMP356,Additional logs have been attached.,Update,Internal,2025-05-18 01:53:47,Yes,Neutral,7
CMT024404,TASK-11043,EMP096,Testing completed successfully.,Customer Reply,Internal,2026-04-22 13:08:38,No,Neutral,6
CMT024405,TASK-10185,EMP011,API response time has improved.,Update,Internal,2025-09-05 15:22:55,Yes,Negative,7
CMT024406,TASK-12398,EMP376,Additional logs have been attached.,Update,Internal,2026-04-02 03:15:42,Yes,Negative,10
CMT024407,TASK-17129,EMP196,Dependency updated successfully.,Investigation,Internal,2024-12-17 05:07:19,Yes,Positive,6
CMT024408,TASK-11693,EMP374,Task blocked due to external dependency.,Investigation,Internal,2024-09-13 16:58:18,No,Negative,6
CMT024409,TASK-10332,EMP219,Dependency updated successfully.,Deployment,Internal,2025-11-16 05:41:25,Yes,Negative,2
CMT024410,TASK-15840,EMP164,Investigating the issue reported by the customer.,Deployment,Internal,2024-08-16 02:15:33,No,Negative,6
CMT024411,TASK-14083,EMP103,Additional logs have been attached.,Review,Internal,2026-05-09 22:21:35,Yes,Positive,6
CMT024412,TASK-19005,EMP150,Issue reproduced successfully.,Testing,Internal,2025-05-18 22:18:34,No,Negative,0
CMT024413,TASK-12869,EMP293,Investigating the issue reported by the customer.,Investigation,Public,2025-09-06 21:13:32,Yes,Neutral,4
CMT024414,TASK-17065,EMP029,Customer confirmed the fix.,Deployment,Internal,2025-01-13 17:56:48,Yes,Neutral,9
CMT024415,TASK-18585,EMP312,Testing completed successfully.,Deployment,Public,2026-02-13 12:59:45,No,Negative,1
CMT024416,TASK-15767,EMP155,Production deployment scheduled.,Deployment,Internal,2025-01-20 00:54:05,Yes,Negative,7
CMT024417,TASK-15299,EMP133,Waiting for QA validation.,Deployment,Public,2025-07-05 22:59:08,No,Negative,10
CMT024418,TASK-12333,EMP426,Unable to reproduce the reported issue.,Investigation,Public,2026-06-29 16:31:39,Yes,Neutral,10
CMT024419,TASK-11661,EMP328,Database migration completed.,Investigation,Internal,2025-01-18 22:33:03,Yes,Negative,3
CMT024420,TASK-13877,EMP305,Unable to reproduce the reported issue.,Testing,Internal,2026-04-13 12:31:34,Yes,Negative,5
CMT024421,TASK-15114,EMP430,Dependency updated successfully.,Testing,Public,2024-11-07 07:42:56,Yes,Neutral,7
CMT024422,TASK-19176,EMP329,Monitoring the application after deployment.,Customer Reply,Public,2026-01-31 16:41:41,Yes,Positive,5
CMT024423,TASK-18448,EMP264,Customer confirmed the fix.,Deployment,Internal,2024-07-20 03:55:03,Yes,Neutral,1
CMT024424,TASK-17618,EMP406,Unable to reproduce the reported issue.,Review,Public,2025-08-08 13:52:39,Yes,Neutral,4
CMT024425,TASK-15231,EMP030,Customer confirmed the fix.,Investigation,Internal,2025-11-08 03:26:14,Yes,Positive,9
CMT024426,TASK-19065,EMP262,Performance optimization implemented.,Update,Internal,2026-02-05 01:04:31,No,Neutral,1
CMT024427,TASK-11625,EMP012,Fix developed and submitted for code review.,Investigation,Public,2025-04-08 09:31:53,No,Positive,9
CMT024428,TASK-18647,EMP248,Changes deployed to the development environment.,Deployment,Public,2025-05-19 23:34:20,No,Negative,6
CMT024429,TASK-16621,EMP288,Database migration completed.,Update,Internal,2025-09-28 23:09:40,Yes,Negative,4
CMT024430,TASK-14281,EMP464,Customer confirmed the fix.,Deployment,Public,2025-04-13 02:40:29,No,Neutral,6
CMT024431,TASK-18266,EMP272,Code review completed successfully.,Testing,Public,2024-08-15 06:29:50,Yes,Negative,6
CMT024432,TASK-19692,EMP336,Changes deployed to the development environment.,Deployment,Public,2024-10-11 20:39:12,Yes,Neutral,9
CMT024433,TASK-18702,EMP279,Testing completed successfully.,Deployment,Public,2024-10-11 23:57:43,Yes,Neutral,2
CMT024434,TASK-18771,EMP240,Waiting for QA validation.,Testing,Internal,2024-12-11 08:47:02,Yes,Negative,0
CMT024435,TASK-10316,EMP465,Monitoring the application after deployment.,Customer Reply,Internal,2026-02-19 07:13:24,No,Neutral,0
CMT024436,TASK-16753,EMP074,Database migration completed.,Customer Reply,Public,2025-05-20 01:46:51,Yes,Negative,0
CMT024437,TASK-10735,EMP426,Fix developed and submitted for code review.,Update,Internal,2026-04-14 15:07:35,Yes,Positive,3
CMT024438,TASK-18875,EMP057,Task blocked due to external dependency.,Update,Public,2024-12-01 17:25:17,Yes,Neutral,0
CMT024439,TASK-11576,EMP238,Code review completed successfully.,Customer Reply,Internal,2025-03-10 14:37:13,No,Positive,1
CMT024440,TASK-10761,EMP090,Customer confirmed the fix.,Customer Reply,Internal,2025-12-20 18:59:31,Yes,Positive,4
CMT024441,TASK-11146,EMP156,API response time has improved.,Deployment,Internal,2025-01-09 04:54:49,No,Positive,8
CMT024442,TASK-14372,EMP167,Code review completed successfully.,Investigation,Internal,2026-01-07 05:00:33,Yes,Negative,8
CMT024443,TASK-14371,EMP087,API response time has improved.,Deployment,Internal,2025-06-09 09:37:40,No,Negative,9
CMT024444,TASK-17502,EMP260,Dependency updated successfully.,Investigation,Internal,2026-04-25 04:52:24,No,Negative,3
CMT024445,TASK-18993,EMP476,Changes deployed to the development environment.,Investigation,Public,2024-08-16 19:12:10,Yes,Neutral,6
CMT024446,TASK-17054,EMP028,Root cause identified and under analysis.,Review,Public,2025-10-16 09:18:35,Yes,Negative,5
CMT024447,TASK-13302,EMP155,Testing completed successfully.,Update,Internal,2025-03-23 22:54:38,No,Neutral,9
CMT024448,TASK-10727,EMP338,Changes deployed to the development environment.,Testing,Internal,2024-09-11 09:07:51,Yes,Positive,4
CMT024449,TASK-15011,EMP057,Changes deployed to the development environment.,Customer Reply,Public,2026-04-27 17:44:44,No,Negative,6
CMT024450,TASK-18328,EMP009,Issue reproduced successfully.,Testing,Internal,2024-10-17 21:41:55,Yes,Negative,4
CMT024451,TASK-13243,EMP494,Performance optimization implemented.,Deployment,Internal,2025-01-19 05:22:14,Yes,Neutral,10
CMT024452,TASK-10611,EMP168,Production deployment scheduled.,Investigation,Internal,2026-02-26 10:00:35,No,Negative,7
CMT024453,TASK-18243,EMP126,Customer confirmed the fix.,Testing,Public,2024-10-18 03:22:12,Yes,Negative,2
CMT024454,TASK-19879,EMP035,Task blocked due to external dependency.,Update,Public,2025-08-02 01:58:00,Yes,Neutral,5
CMT024455,TASK-18138,EMP269,Task blocked due to external dependency.,Update,Internal,2025-05-22 17:19:56,No,Positive,6
CMT024456,TASK-18365,EMP274,Changes deployed to the development environment.,Update,Public,2026-01-09 18:48:44,Yes,Neutral,10
CMT024457,TASK-12497,EMP183,Fix developed and submitted for code review.,Deployment,Public,2025-09-23 19:12:03,Yes,Positive,8
CMT024458,TASK-15077,EMP305,Investigating the issue reported by the customer.,Investigation,Internal,2025-12-21 15:30:37,No,Negative,7
CMT024459,TASK-10683,EMP404,Performance optimization implemented.,Deployment,Internal,2025-08-03 10:32:31,No,Positive,1
CMT024460,TASK-11502,EMP045,Code review completed successfully.,Investigation,Public,2026-02-11 14:27:54,No,Positive,3
CMT024461,TASK-10737,EMP307,Production deployment scheduled.,Review,Internal,2025-11-26 08:34:50,Yes,Neutral,9
CMT024462,TASK-10890,EMP343,Unable to reproduce the reported issue.,Testing,Internal,2026-07-08 06:58:47,Yes,Positive,0
CMT024463,TASK-13341,EMP332,Monitoring the application after deployment.,Review,Public,2024-08-26 11:58:26,No,Negative,0
CMT024464,TASK-11256,EMP299,Monitoring the application after deployment.,Customer Reply,Internal,2024-12-07 10:45:54,No,Positive,7
CMT024465,TASK-16247,EMP005,Monitoring the application after deployment.,Deployment,Internal,2026-03-31 07:21:42,No,Neutral,2
CMT024466,TASK-14722,EMP311,API response time has improved.,Review,Public,2025-02-17 10:40:32,Yes,Positive,4
CMT024467,TASK-11037,EMP452,Security validation completed.,Review,Public,2024-09-03 17:18:57,No,Neutral,8
CMT024468,TASK-13862,EMP248,Unable to reproduce the reported issue.,Review,Internal,2026-04-25 00:01:25,Yes,Neutral,9
CMT024469,TASK-18691,EMP365,Code review completed successfully.,Testing,Internal,2024-10-03 11:14:10,No,Positive,2
CMT024470,TASK-12658,EMP118,Additional logs have been attached.,Testing,Internal,2024-11-10 15:38:13,Yes,Neutral,0
CMT024471,TASK-19108,EMP347,Investigating the issue reported by the customer.,Deployment,Internal,2024-12-09 06:04:08,Yes,Negative,8
CMT024472,TASK-19492,EMP240,Waiting for QA validation.,Testing,Public,2026-03-18 08:41:19,Yes,Negative,3
CMT024473,TASK-16056,EMP118,Issue reproduced successfully.,Review,Internal,2026-04-04 02:00:00,Yes,Negative,1
CMT024474,TASK-19466,EMP350,Unable to reproduce the reported issue.,Deployment,Internal,2025-04-05 02:04:06,No,Negative,7
CMT024475,TASK-19189,EMP162,Additional logs have been attached.,Deployment,Public,2024-11-06 12:04:02,Yes,Positive,8
CMT024476,TASK-16410,EMP218,Customer confirmed the fix.,Investigation,Public,2026-04-06 00:51:11,No,Neutral,10
CMT024477,TASK-19179,EMP055,Unable to reproduce the reported issue.,Review,Internal,2025-09-20 16:20:20,No,Neutral,7
CMT024478,TASK-14139,EMP493,Security validation completed.,Deployment,Public,2025-07-16 21:13:48,Yes,Neutral,4
CMT024479,TASK-18248,EMP350,Issue reproduced successfully.,Review,Public,2025-05-20 00:02:22,No,Neutral,6
CMT024480,TASK-14668,EMP028,Fix developed and submitted for code review.,Investigation,Internal,2025-02-19 17:04:20,Yes,Negative,3
CMT024481,TASK-10491,EMP070,Monitoring the application after deployment.,Update,Internal,2026-02-06 10:15:51,No,Negative,10
CMT024482,TASK-16130,EMP004,Additional logs have been attached.,Testing,Internal,2025-07-21 17:27:44,Yes,Negative,10
CMT024483,TASK-15830,EMP227,Task blocked due to external dependency.,Update,Internal,2025-01-25 14:21:14,Yes,Neutral,7
CMT024484,TASK-18403,EMP217,Task blocked due to external dependency.,Review,Internal,2026-04-06 05:07:19,No,Negative,6
CMT024485,TASK-11208,EMP016,API response time has improved.,Customer Reply,Public,2025-08-21 02:04:02,No,Negative,10
CMT024486,TASK-15494,EMP273,API response time has improved.,Investigation,Internal,2025-02-19 08:57:53,No,Neutral,4
CMT024487,TASK-16398,EMP225,Fix developed and submitted for code review.,Customer Reply,Internal,2025-02-22 10:54:54,No,Neutral,1
CMT024488,TASK-14732,EMP232,Testing completed successfully.,Investigation,Public,2024-08-03 09:46:50,Yes,Negative,0
CMT024489,TASK-16580,EMP432,Testing completed successfully.,Review,Public,2025-10-11 12:22:03,No,Neutral,4
CMT024490,TASK-10617,EMP054,API response time has improved.,Testing,Public,2024-09-20 20:53:38,No,Negative,0
CMT024491,TASK-18999,EMP240,Database migration completed.,Testing,Public,2025-12-28 13:19:53,Yes,Positive,8
CMT024492,TASK-16047,EMP473,Deployment completed in UAT.,Testing,Internal,2024-08-19 22:10:44,Yes,Neutral,1
CMT024493,TASK-16430,EMP207,Task blocked due to external dependency.,Deployment,Internal,2025-04-27 20:48:53,No,Neutral,5
CMT024494,TASK-10937,EMP057,Issue reproduced successfully.,Customer Reply,Internal,2024-07-28 00:02:37,Yes,Negative,9
CMT024495,TASK-11279,EMP194,Security validation completed.,Investigation,Public,2024-08-15 06:10:23,No,Negative,5
CMT024496,TASK-13227,EMP328,Waiting for QA validation.,Review,Public,2026-02-28 14:23:09,No,Neutral,0
CMT024497,TASK-14506,EMP044,API response time has improved.,Testing,Public,2025-04-19 09:55:57,No,Positive,9
CMT024498,TASK-11819,EMP263,Changes deployed to the development environment.,Review,Internal,2025-06-08 06:57:20,No,Neutral,5
CMT024499,TASK-16146,EMP173,API response time has improved.,Testing,Internal,2026-02-14 04:32:52,Yes,Positive,7
CMT024500,TASK-18914,EMP269,Testing completed successfully.,Testing,Internal,2025-03-12 21:26:44,Yes,Neutral,10
CMT024501,TASK-12846,EMP095,API response time has improved.,Review,Public,2024-11-29 01:31:19,No,Negative,2
CMT024502,TASK-11015,EMP381,Monitoring the application after deployment.,Investigation,Public,2025-03-28 22:31:23,No,Positive,8
CMT024503,TASK-13767,EMP340,Customer confirmed the fix.,Update,Internal,2024-09-29 12:28:07,No,Neutral,0
CMT024504,TASK-18214,EMP339,Customer confirmed the fix.,Investigation,Public,2026-01-02 03:57:16,No,Neutral,6
CMT024505,TASK-11215,EMP049,Waiting for QA validation.,Deployment,Public,2025-06-29 06:37:43,Yes,Neutral,7
CMT024506,TASK-11950,EMP218,Fix developed and submitted for code review.,Testing,Public,2025-08-12 09:36:24,Yes,Neutral,6
CMT024507,TASK-14719,EMP295,Code review completed successfully.,Investigation,Internal,2025-08-22 08:25:43,Yes,Positive,4
CMT024508,TASK-19326,EMP286,Waiting for QA validation.,Testing,Internal,2025-11-28 20:46:58,No,Negative,3
CMT024509,TASK-17789,EMP003,Monitoring the application after deployment.,Update,Internal,2026-06-25 20:53:50,Yes,Positive,0
CMT024510,TASK-16502,EMP401,Changes deployed to the development environment.,Update,Public,2024-09-23 15:09:42,No,Neutral,1
CMT024511,TASK-16038,EMP281,Waiting for QA validation.,Update,Internal,2026-07-05 15:40:29,No,Positive,3
CMT024512,TASK-13368,EMP278,Root cause identified and under analysis.,Deployment,Internal,2024-08-18 12:08:41,Yes,Negative,8
CMT024513,TASK-15488,EMP147,Investigating the issue reported by the customer.,Deployment,Public,2026-04-20 14:13:56,No,Negative,2
CMT024514,TASK-16683,EMP362,Additional logs have been attached.,Investigation,Internal,2025-04-01 23:51:30,Yes,Negative,9
CMT024515,TASK-19800,EMP333,Testing completed successfully.,Review,Internal,2025-12-26 06:07:35,No,Positive,7
CMT024516,TASK-17971,EMP211,Performance optimization implemented.,Update,Public,2024-08-24 05:23:35,No,Positive,10
CMT024517,TASK-13569,EMP178,Additional logs have been attached.,Update,Public,2025-11-03 03:38:01,No,Positive,3
CMT024518,TASK-14186,EMP449,Production deployment scheduled.,Testing,Internal,2024-12-18 21:47:52,No,Positive,6
CMT024519,TASK-16066,EMP181,Customer confirmed the fix.,Testing,Internal,2024-07-29 14:19:30,Yes,Positive,0
CMT024520,TASK-17553,EMP337,Database migration completed.,Investigation,Public,2026-02-25 19:10:33,Yes,Neutral,9
CMT024521,TASK-11862,EMP365,Customer confirmed the fix.,Customer Reply,Internal,2024-12-29 11:51:39,Yes,Positive,0
CMT024522,TASK-15452,EMP217,Additional logs have been attached.,Review,Public,2025-01-23 17:38:32,No,Positive,8
CMT024523,TASK-10051,EMP174,Changes deployed to the development environment.,Testing,Public,2024-07-20 21:22:43,No,Neutral,6
CMT024524,TASK-11242,EMP285,Security validation completed.,Customer Reply,Internal,2024-09-08 15:48:31,No,Neutral,10
CMT024525,TASK-16379,EMP310,Investigating the issue reported by the customer.,Update,Public,2024-12-11 09:03:42,Yes,Negative,3
CMT024526,TASK-18110,EMP439,Investigating the issue reported by the customer.,Update,Internal,2026-03-16 05:21:32,No,Neutral,7
CMT024527,TASK-19369,EMP150,Root cause identified and under analysis.,Review,Internal,2025-04-02 08:29:01,No,Positive,1
CMT024528,TASK-18275,EMP415,Changes deployed to the development environment.,Investigation,Internal,2024-12-27 13:21:58,Yes,Positive,7
CMT024529,TASK-19628,EMP035,Fix developed and submitted for code review.,Deployment,Internal,2025-01-14 00:37:16,Yes,Neutral,3
CMT024530,TASK-16102,EMP128,Database migration completed.,Update,Public,2025-01-30 23:38:34,No,Negative,5
CMT024531,TASK-11575,EMP245,Task blocked due to external dependency.,Testing,Public,2026-03-23 03:37:07,No,Positive,9
CMT024532,TASK-15375,EMP156,Unable to reproduce the reported issue.,Investigation,Internal,2026-03-13 14:52:23,No,Positive,5
CMT024533,TASK-12765,EMP299,Deployment completed in UAT.,Deployment,Internal,2024-11-28 04:36:57,Yes,Positive,5
CMT024534,TASK-14824,EMP018,Task blocked due to external dependency.,Update,Internal,2026-07-08 21:58:47,Yes,Neutral,5
CMT024535,TASK-12714,EMP001,Investigating the issue reported by the customer.,Deployment,Internal,2025-11-26 08:56:57,Yes,Positive,9
CMT024536,TASK-16607,EMP436,API response time has improved.,Investigation,Internal,2025-12-26 00:38:47,Yes,Negative,10
CMT024537,TASK-12145,EMP241,Task blocked due to external dependency.,Testing,Public,2026-02-09 01:38:00,Yes,Positive,0
CMT024538,TASK-16049,EMP137,Database migration completed.,Testing,Public,2024-11-23 00:12:37,No,Negative,7
CMT024539,TASK-12169,EMP210,Testing completed successfully.,Investigation,Internal,2025-07-21 07:26:27,No,Negative,0
CMT024540,TASK-12764,EMP020,Security validation completed.,Investigation,Internal,2026-06-16 07:04:18,Yes,Positive,3
CMT024541,TASK-13614,EMP382,Changes deployed to the development environment.,Investigation,Internal,2026-02-04 11:32:45,No,Negative,10
CMT024542,TASK-17973,EMP238,Investigating the issue reported by the customer.,Customer Reply,Internal,2025-12-26 10:11:55,No,Negative,6
CMT024543,TASK-12706,EMP121,Root cause identified and under analysis.,Update,Internal,2025-11-10 11:04:30,Yes,Positive,8
CMT024544,TASK-14577,EMP046,Dependency updated successfully.,Update,Public,2026-02-02 11:41:41,No,Neutral,0
CMT024545,TASK-15392,EMP483,Waiting for QA validation.,Customer Reply,Internal,2025-02-24 02:43:16,Yes,Negative,1
CMT024546,TASK-19328,EMP244,Unable to reproduce the reported issue.,Customer Reply,Internal,2025-10-19 00:23:43,Yes,Positive,6
CMT024547,TASK-17693,EMP093,Fix developed and submitted for code review.,Investigation,Public,2025-02-03 22:57:13,No,Negative,4
CMT024548,TASK-16780,EMP354,Changes deployed to the development environment.,Testing,Public,2025-05-18 14:40:24,Yes,Negative,4
CMT024549,TASK-17199,EMP206,Security validation completed.,Investigation,Public,2025-03-03 02:06:13,Yes,Positive,1
CMT024550,TASK-15366,EMP378,Changes deployed to the development environment.,Customer Reply,Internal,2026-01-27 06:50:06,No,Positive,4
CMT024551,TASK-15503,EMP175,Production deployment scheduled.,Customer Reply,Public,2024-11-24 18:02:23,Yes,Neutral,2
CMT024552,TASK-17244,EMP083,Performance optimization implemented.,Review,Public,2025-02-21 03:38:15,No,Neutral,1
CMT024553,TASK-17806,EMP212,Fix developed and submitted for code review.,Deployment,Public,2026-06-19 03:41:59,Yes,Positive,0
CMT024554,TASK-19786,EMP280,API response time has improved.,Investigation,Internal,2025-09-30 22:08:39,No,Positive,2
CMT024555,TASK-17985,EMP233,Root cause identified and under analysis.,Review,Public,2024-11-25 21:21:41,No,Negative,10
CMT024556,TASK-13555,EMP440,Testing completed successfully.,Testing,Public,2025-07-15 04:43:23,No,Neutral,7
CMT024557,TASK-11146,EMP426,Task blocked due to external dependency.,Review,Public,2025-06-24 03:07:46,Yes,Positive,10
CMT024558,TASK-13105,EMP354,Performance optimization implemented.,Testing,Internal,2024-07-13 08:00:53,Yes,Negative,1
CMT024559,TASK-18870,EMP108,Database migration completed.,Customer Reply,Public,2026-01-10 15:28:23,Yes,Negative,7
CMT024560,TASK-16430,EMP234,Waiting for QA validation.,Deployment,Internal,2025-05-01 08:44:48,Yes,Positive,7
CMT024561,TASK-14759,EMP005,Production deployment scheduled.,Deployment,Internal,2026-06-19 01:42:39,Yes,Negative,9
CMT024562,TASK-13073,EMP224,Testing completed successfully.,Deployment,Public,2025-11-30 03:57:18,No,Negative,10
CMT024563,TASK-18324,EMP420,Issue reproduced successfully.,Review,Public,2024-08-21 19:43:55,Yes,Positive,5
CMT024564,TASK-10410,EMP221,Additional logs have been attached.,Update,Public,2024-08-21 20:56:57,No,Neutral,7
CMT024565,TASK-17723,EMP161,Security validation completed.,Testing,Internal,2025-12-13 18:32:57,No,Positive,6
CMT024566,TASK-11378,EMP142,Testing completed successfully.,Testing,Public,2025-05-14 21:09:55,No,Neutral,3
CMT024567,TASK-17288,EMP446,Fix developed and submitted for code review.,Testing,Internal,2024-08-23 13:14:09,Yes,Positive,5
